2019-07-09	208064	Commander Isiel	Raynaud	Cleric	374051	04:07	dps/heal/support	Old Farts	05:39	148573	402092	1184643	13503
2019-07-09	208064	Commander Isiel	Zeldar	Cleric	132668	04:07	tank	Old Farts	05:39	147739	86646	269466	3872
2019-07-09	208064	Commander Isiel	Sepelio	Cleric	69613	04:07	tank	Old Farts	05:39	147738	32136	128169	4340
2019-07-09	208064	Commander Isiel	Zergamon	Warrior	67585	04:07	heal	Old Farts	05:39	148500	380645	2085271	98207
2019-07-09	208064	Vindicator MK1	Venatrix	Rogue	1765360	01:21	dps	Old Farts	05:39	149051	2176	8124	227
2019-07-09	208064	Vindicator MK1	Entrxpy	Rogue	1717834	01:21	dps	Old Farts	05:39	148519	2944	13190	468
2019-07-09	208064	Vindicator MK1	Gavahard	Primalist	1471018	01:21	dps	Old Farts	05:39	148976	1673	3939	0
2019-07-09	208064	Vindicator MK1	Aareen	Rogue	1462797	01:21	dps	Old Farts	05:39	148574	2548	12205	0
2019-07-09	208064	Vindicator MK1	Notsuree	Mage	929417	01:21	support	Old Farts	05:39	147108	846	3708	3270
2019-07-09	208064	Vindicator MK1	Loupie	Primalist	904574	01:21	dps	Old Farts	05:39	148438	0	0	0
2019-07-09	208064	Vindicator MK1	Raynaud	Cleric	587779	01:21	dps/heal/support	Old Farts	05:39	148573	402092	1184643	13503
2019-07-09	208064	Vindicator MK1	Zeldar	Cleric	269310	01:21	tank	Old Farts	05:39	147739	86646	269466	3872
2019-07-09	208064	Vindicator MK1	Zergamon	Warrior	223712	01:21	heal	Old Farts	05:39	148500	380645	2085271	98207
2019-07-09	208064	Vindicator MK1	Sepelio	Cleric	201232	01:21	tank	Old Farts	05:39	147738	32136	128169	4340
2019-07-09	208065	Titan X	Entrxpy	Rogue	1405030	03:21	dps	Old Farts	07:34	148519	546	14187	530
2019-07-09	208065	Titan X	Venatrix	Rogue	1244694	03:21	dps	Old Farts	07:34	149051	1148	8971	0
2019-07-09	208065	Titan X	Gavahard	Primalist	1223250	03:21	dps	Old Farts	07:34	148976	503	3148	0
2019-07-09	208065	Titan X	Sepelio	Cleric	900825	03:21	dps	Old Farts	07:34	147738	419	2609	2390
2019-07-09	208065	Titan X	Notsuree	Mage	838366	03:21	support	Old Farts	07:34	147108	363	5459	3207
2019-07-09	208065	Titan X	Aareen	Rogue	763423	03:21	dps	Old Farts	07:34	148574	611	12714	0
2019-07-09	208065	Titan X	Raynaud	Cleric	614010	03:21	dps/support	Old Farts	07:34	148573	3223	31070	6452
2019-07-09	208065	Titan X	Zeldar	Cleric	256060	03:21	tank	Old Farts	07:34	147739	16303	147043	3248
2019-07-09	208065	Titan X	Zergamon	Warrior	100646	03:21	heal	Old Farts	07:34	148500	41627	1777753	98169
2019-07-09	208065	Titan X	Loupie	Primalist	0	03:21	dps	Old Farts	07:34	148438	0	0	0
2019-07-09	208057	Titan X	Venatrix	Rogue	1246042	03:14	dps	Old Farts	07:35	149051	138	7985	232
2019-07-09	208057	Titan X	Banjomanf	Primalist	1234572	03:14	dps	Old Farts	07:35	148390	154	3124	7
2019-07-09	208057	Titan X	Aareen	Rogue	1027218	03:14	dps	Old Farts	07:35	148574	188	12725	0
2019-07-09	208057	Titan X	Moxy	Mage	938135	03:14	dps	Old Farts	07:35	149016	1060	13971	1991
2019-07-09	208057	Titan X	Shycutewarrior	Warrior	885124	03:14	dps	Old Farts	07:35	148952	214	13533	1678
2019-07-09	208057	Titan X	Peachpanther	Mage	831294	03:14	support	Old Farts	07:35	148572	75	4947	2845
2019-07-09	208057	Titan X	Raynaud	Cleric	688344	03:14	dps	Old Farts	07:35	148573	253	2790	3964
2019-07-09	208057	Titan X	Loupie	Primalist	559083	03:14	dps	Old Farts	07:35	148438	0	0	0
2019-07-09	208057	Titan X	Sepelio	Cleric	201524	03:14	tank	Old Farts	07:35	147738	24701	109586	6358
2019-07-09	208057	Titan X	Arisiea	Warrior	0	03:14	heal	Old Farts	07:35	147735	23094	308630	38387
